1514,93,MC1
1515,93,MC2
1516,93,Virgo
1517,94,1000
1518,94,1300
1519,94,Cabrio
1520,94,Clubman
1521,94,Clubvan
1522,94,Cooper
1523,94,Cooper D
1524,94,Cooper S
1525,94,Cooper SD
1526,94,Cooper SE
1527,94,Countryman
1528,94,Coupe
1529,94,John Cooper Works
1530,94,Moke
1531,94,ONE
1532,94,One Cabrio
1533,94,One Clubman
1534,94,One First
1535,94,Paceman
1536,94,Roadster
1537,95,3000 GT
1538,95,Asx
1539,95,Attrage
1540,95,Canter
1541,95,Carisma
1542,95,Colt
1543,95,Cordia
1544,95,Cosmos
1545,95,Diamante
1546,95,Eclipse
1547,95,Eclipse Cross
1548,95,Electric Vehicle (i-MiEV)
1549,95,Galant
1550,95,Galloper
1551,95,Grandis
1552,95,i-MiEV
1553,95,L200
1554,95,L300
1555,95,L400
1556,95,Lancer
1557,95,Mirage
1558,95,Montero
1559,95,Outlander
1560,95,Pajero
1561,95,Pajero Pinin
1562,95,Pick up
1563,95,Pick-up
1564,95,Plug-in Hybrid Outlander
1565,95,Santamo
1566,95,Sapporo
1567,95,Sigma
1568,95,Space Gear
1569,95,Space Runner
1570,95,Space Star
1571,95,Space Wagon
1572,95,Starion 
1573,95,Tredia
1574,96,500
1575,96,600
1576,96,720-750
1577,96,1200
1578,96,1500
1579,96,Cita
1580,96,Elettroveicoli
1581,96,Fiat 126 Minimaxi
1582,96,Fiat 127 Midimaxi
1583,96,Fiat 128
1584,96,Fiat 132
1585,96,Fiat 500 Coupe
1586,96,Fiat 600
1587,96,Fiat 850
1588,96,Fiat 1100
1589,96,Fiat 1200
1590,96,Fiat 1500
1591,96,Fiat 2200
1592,96,Fiat 2500 SS
1593,96,Fiat Panda Rock
1594,96,Fiat Uno Folk
1595,96,Formula Junior
1596,97,3 Wheeler
1597,97,4/4
1598,97,Aero 8
1599,97,Plus 4
1600,97,Plus 6
1601,97,Plus 8
1602,97,Roadster
1603,8,100 NX
1604,8,200 SX
1605,8,240 SX
1606,8,280 ZX
1607,8,300 ZX
1608,8,350Z
1609,8,370Z
1610,8,Almera
1611,8,Almera Tino
1612,8,Altima
1613,8,Armada
1614,8,Bluebird
1615,8,Cabstar
1616,8,Cargo
1617,8,Cherry
1618,8,Cube
1619,8,Datsun
1620,8,E-NV200
1621,8,Evalia
1622,8,Frontier
1623,8,GT-R
1624,8,Interstar
1625,8,Juke
1626,8,King Cab
1627,8,Kubistar
1628,8,Laurel
1629,8,Leaf
1630,8,Maxima
1631,8,Micra
1632,8,Murano
1633,8,Navara
1634,8,Note
1635,8,NP300
1636,8,NV250
1637,8,NV300
1638,8,NV 200
1639,8,NV 400
1640,8,Pathfinder
1641,8,Patrol
1642,8,PickUp
1643,8,Pixo
1644,8,Prairie
1645,8,Primastar
1646,8,Primera
1647,8,Pulsar
1648,8,Qashqai
1649,8,Qashqai+2
1650,8,Quest
1651,8,Sentra
1652,8,Serena
1653,8,Silvia
1654,8,Skyline
1655,8,Sunny
1656,8,Terrano
1657,8,Tiida
1658,8,Titan
1659,8,Trade
1660,8,Urvan
1661,8,Vanette
1662,8,X-Trail
1663,99,Bravada
1664,99,Custom Cruiser
1665,99,Cutlass
1666,99,Delta 88
1667,99,Silhouette
1668,99,Supreme
1669,99,Toronado
1670,100,98
1671,100,Bravada
1672,100,Custom Cruiser
1673,100,Cutlass
1674,100,Delta 88
1675,100,Silhouette
1676,100,Supreme
1677,100,Toronado
1678,9,Adam
1679,9,Agila
1680,9,Ampera
1681,9,Ampera-e
1682,9,Antara
1683,9,Arena
1684,9,Ascona
1685,9,Astra
1686,9,Calibra
1687,9,Campo
1688,9,Cascada
1689,9,Cavalier
1690,9,Combo
1691,9,Commodore
1692,9,Corsa
1693,9,Crossland
1694,9,Crossland X
1695,9,Diplomat
1696,9,Frontera
1697,9,Grandland X
1698,9,GT
1699,9,Insignia
1700,9,Insignia CT
1701,9,Kadett
1702,9,Karl
1703,9,Manta
1704,9,Meriva
1705,9,Mokka
1706,9,Mokka X
1707,9,Monterey
1708,9,Monza
1709,9,Movano
1710,9,Nova
1711,9,Omega
1712,9,Pick up Sportscap
1713,9,Rekord
1714,9,Senator
1715,9,Signum
1716,9,Sintra
1717,9,Speedster
1718,9,Tigra
1719,9,Vectra
1720,9,Vivaro
1721,9,Zafira
1722,9,Zafira Life
1723,9,Zafira Tourer
1724,10,104
1725,10,106
1726,10,107
1727,10,108
1728,10,201
1729,10,204
1730,10,205
1731,10,206
1732,10,207
1733,10,208
1734,10,301
1735,10,304
1736,10,305
1737,10,306
1738,10,307
1739,10,308
1740,10,309
1741,10,403
1742,10,404
1743,10,405
1744,10,406
1745,10,407
1746,10,504
1747,10,505
1748,10,508
1749,10,604
1750,10,605
1751,10,607
1752,10,806
1753,10,807
1754,10,1007
1755,10,2008
1756,10,3008
1757,10,4007
1758,10,4008
1759,10,5008
1760,10,Bipper
1761,10,Bipper Tepee
1762,10,Boxer
1763,10,Expert
1764,10,Expert Tepee
1765,10,iOn
1766,10,J5
1767,10,Partner
1768,10,Partner Tepee
1769,10,RCZ
1770,10,Rifter
1771,10,TePee
1772,10,Traveller
1773,103,APE TM
1774,103,Porter
1775,104,Prowler
1776,106,6000
1777,106,Bonneville
1778,106,Fiero
1779,106,Firebird
1780,106,G6
1781,106,Grand-Am
1782,106,Grand-Prix
1783,106,GTO
1784,106,Montana
1785,106,Solstice
1786,106,Sunbird
1787,106,Sunfire
1788,106,Targa
1789,106,Trans Am
1790,106,Trans Sport
1791,106,Vibe
1792,107,356
1793,107,911
1794,107,930
1795,107,964
1796,107,991
1797,107,992
1798,107,993
1799,107,996
1800,107,997
1801,107,912
1802,107,914
1803,107,918
1804,107,924
1805,107,928
1806,107,944
1807,107,959
1808,107,962
1809,107,968
1810,107,Boxster
1811,107,Carrera GT
1812,107,Cayenne
1813,107,Cayman
1814,107,Macan
1815,107,Panamera
1816,107,Taycan
1817,108,300 Serie
1818,108,400 Serie
1819,109,RCH 356
1820,109,RCH 550
1821,109,RCH 718
1822,109,RCH BUGGY
1823,109,RCH WIDE BODY
1824,11,Alaskan
1825,11,Alpine
1826,11,Alpine A110
1827,11,Alpine A310
1828,11,Alpine V6
1829,11,Arkana
1830,11,Avantime
1831,11,Captur
1832,11,Clio
1833,11,Coupe
1834,11,Espace
1835,11,Express
1836,11,Fluence
1837,11,Fuego
1838,11,Grand Espace
1839,11,Grand Modus
1840,11,Grand Scenic
1841,11,Kadjar
1842,11,Kangoo
1843,11,Koleos
1844,11,Laguna
1845,11,Latitude
1846,11,Mascott
1847,11,Master
1848,11,Megane
1849,11,Modus
1850,11,P 1400
1851,11,R 4
1852,11,R 5
1853,11,R 6
1854,11,R 9
1855,11,R 11
1856,11,R 14
1857,11,R 18
1858,11,R 19
1859,11,R 20
1860,11,R 21
1861,11,R 25
1862,11,R 30
1863,11,Rapid
1864,11,Safrane
1865,11,Scenic
1866,11,Spider
1867,11,Talisman
1868,11,Thalia
1869,11,Trafic
1870,11,Twingo
1871,11,Twizy
1872,11,Vel Satis
1873,11,Wind
1874,11,Zoe
1875,110,Corniche
1876,110,Dawn
1877,110,Flying Spur
1878,110,Park Ward
1879,110,Phantom
1880,110,Silver Cloud
1881,110,Silver Dawn
1882,110,Silver Seraph
1883,110,Silver Shadow
1884,110,Silver Spirit
1885,110,Silver Spur
1886,110,Wraith
1887,111,25
1888,111,45
1889,111,75
1890,111,100
1891,111,111
1892,111,114
1893,111,115
1894,111,200
1895,111,213
1896,111,214
1897,111,216
1898,111,218
1899,111,220
1900,111,400
1901,111,414
1902,111,416
1903,111,418
1904,111,420
1905,111,600
1906,111,618
1907,111,620
1908,111,623
1909,111,800
1910,111,820
1911,111,825
1912,111,827
1913,111,City Rover
1914,111,Metro
1915,111,Montego
1916,111,SD
1917,111,Streetwise
1918,112,9-3
1919,112,9-4X
1920,112,9-5
1921,112,9-7X
1922,112,90
1923,112,96
1924,112,99
1925,112,900
1926,112,9000
1927,114,Alhambra
1928,114,Altea
1929,114,Arona
1930,114,Arosa
1931,114,Ateca
1932,114,Cordoba
1933,114,Exeo
1934,114,Ibiza
1935,114,Inca
1936,114,Leon
1937,114,Malaga
1938,114,Marbella
1939,114,Mii
1940,114,Tarraco
1941,114,Terra
1942,114,Toledo
1943,116,105
1944,116,120
1945,116,130
1946,116,135
1947,116,Citigo
1948,116,Enyaq
1949,116,Fabia
1950,116,Favorit
1951,116,Felicia
1952,116,Forman
1953,116,Kamiq
1954,116,Karoq
1955,116,Kodiaq
1956,116,Octavia
1957,116,Pick up
1958,116,Praktik
1959,116,Rapid
1960,116,Roomster
1961,116,Scala
1962,116,Scout
1963,116,Superb
1964,116,Yeti
1965,12,Crossblade
1966,12,ForFour
1967,12,ForTwo
1968,12,Roadster
1969,117,GTR
1970,117,SPEEDCAR2
1971,117,TTX
1972,117,XTREM
1973,118,C8
1974,118,C8 AILERON
1975,118,C8 DOUBLE 12 S
1976,118,C8 LAVIOLETTE SWB
1977,118,C8 SPYDER SWB
1978,119,Actyon
1979,119,Chairman
1980,119,Family
1981,119,Korando
1982,119,Kyron
1983,119,MUSSO
1984,119,Rexton
1985,119,Rodius
1986,119,Tivoli
1987,119,XLV
1988,120,1200
1989,120,1800
1990,120,Ascent
1991,120,B9 Tribeca
1992,120,Baja
1993,120,BRZ
1994,120,Crosstrek
1995,120,E10
1996,120,E12
1997,120,Forester
1998,120,Impreza
1999,120,Justy
2000,120,Legacy
2001,120,Leone
2002,120,Levorg
2003,120,Libero
2004,120,M60
2005,120,M70
2006,120,M80
2007,120,Mini
2008,120,Outback
2009,120,SVX
2010,120,Trezia
2011,120,Tribeca
2012,120,Vanille
2013,120,Vivio
2014,120,WRX STI
2015,120,XT
2016,120,XV
2017,13,Alto
2018,13,Baleno
2019,13,Cappuccino
2020,13,Carry
2021,13,Celerio
2022,13,Crossover
2023,13,Grand Vitara
2024,13,Ignis
2025,13,iK-2
2026,13,Jimny
2027,13,Kizashi
2028,13,Liana
2029,13,LJ
2030,13,SJ
2031,13,SJ Samurai
2032,13,Splash
2033,13,Super-Carry
2034,13,Swace
2035,13,Swift
2036,13,SX4
2037,13,SX4 S-Cross
2038,13,Vitara
2039,13,Wagon R+
2040,13,X-90
2041,121,Chimaera
2042,121,Griffith
2043,121,Tuscan
2044,122,Horizon
2045,122,Samba
2046,123,Indica
2047,123,Indigo
2048,123,Nano
2049,123,Safari
2050,123,Sumo
2051,123,Telcoline
2052,123,Telcosport
2053,123,Xenon      
2054,126,Model 3
2055,126,Model S
2056,126,Model X
2057,126,Model Y
2058,126,Roadster
2059,14,4-Runner
2060,14,Alphard
2061,14,Auris
2062,14,Auris Touring Sports
2063,14,Avalon
2064,14,Avensis
2065,14,Avensis Verso
2066,14,Aygo
2067,14,C-HR
2068,14,Camry
2069,14,Carina
2070,14,Celica
2071,14,Corolla
2072,14,Corolla Verso
2073,14,Cressida
2074,14,Crown
2075,14,Dyna
2076,14,FCV
2077,14,FJ
2078,14,Fortuner
2079,14,GT86
2080,14,Hiace
2081,14,Highlander
2082,14,Hilux
2083,14,iQ
2084,14,Land Cruiser
2085,14,Lexus
2086,14,Lite-Ace
2087,14,Matrix
2088,14,Mirai
2089,14,MR 2
2090,14,Paseo
2091,14,Picnic
2092,14,Previa
2093,14,Prius
2094,14,Prius+
2095,14,Proace
2096,14,Proace (Verso)
2097,14,PROACE CITY
2098,14,RAV 4
2099,14,Sequoia
2100,14,Sienna
2101,14,Starlet
2102,14,Supra
2103,14,Tacoma
2104,14,Tercel
2105,14,Tundra
2106,14,Urban Cruiser
2107,14,Verso
2108,14,Verso-S
2109,14,Yaris
2110,14,Yaris Cross
2111,127,601
2112,128,Dolomite
2113,128,Moss
2114,128,Spitfire
2115,128,TR3
2116,128,TR4
2117,128,TR5
2118,128,TR6
2119,128,TR7
2120,128,TR8
2121,15,181
2122,15,Amarok
2123,15,Arteon
2124,15,Beetle
2125,15,Beetle (New)
2126,15,Bora
2127,15,Buggy
2128,15,Caddy
2129,15,CC
2130,15,Corrado
2131,15,Crafter
2132,15,Eos
2133,15,Fox
2134,15,Golf
2135,15,Golf Plus
2136,15,Golf Sportsvan
2137,15,ID.3
2138,15,ID.4
2139,15,ID.5
2140,15,Iltis
2141,15,Jetta
2142,15,Kaefer
2143,15,Kafer
2144,15,Karmann Ghia
2145,15,LT
2146,15,Lupo
2147,15,Passat
2148,15,Passat Alltrack
2149,15,Passat CC
2150,15,Passat Variant
2151,15,Phaeton
2152,15,Polo
2153,15,Routan
2154,15,Santana
2155,15,Scirocco
2156,15,Sharan
2157,15,T1
2158,15,T2
2159,15,T3
2160,15,T4
2161,15,T5
2162,15,T6
2163,15,T7 Multivan
2164,15,T-Cross
2165,15,T-Roc
2166,15,Taigo
2167,15,Taro
2168,15,Tiguan
2169,15,Touareg
2170,15,Touran
2171,15,Up
2172,15,Vento
2173,15,XL1
2174,15,Tiguan Allspace
2175,131,164
2176,131,240
2177,131,244
2178,131,245
2179,131,262
2180,131,264
2181,131,340
2182,131,360
2183,131,440
2184,131,460
2185,131,480
2186,131,740
2187,131,744
2188,131,745
2189,131,760
2190,131,780
2191,131,850
2192,131,855
2193,131,940
2194,131,944
2195,131,945
2196,131,960
2197,131,965
2198,131,Amazon
2199,131,C30
2200,131,C70
2201,131,Polar
2202,131,S40
2203,131,S60
2204,131,S60 Cross Country
2205,131,S70
2206,131,S80
2207,131,S90
2208,131,V40
2209,131,V40 Cross Country
2210,131,V50
2211,131,V60
2212,131,V60 Cross Country
2213,131,V70
2214,131,V90
2215,131,V90 Cross Country
2216,131,XC40
2217,131,XC 60
2218,131,XC 70
2219,131,XC 90
2220,132,311
2221,132,353
2222,134,MF 3
2223,134,MF 4
2224,134,MF 5
2225,134,MF 25
2226,134,MF 28
2227,134,MF 30
2228,134,MF 35
2229,136,D1
2230,136,D2
2231,136,D2s
2232,136,D3
